sku,nombre_contifico,producto_madre_detectado,categoria_odoo_detectada,talla_detectada,manga_detectada,ancho_corbata_detectado,marca_detectada,color_detectado,barcode,precio,costo,stock_bpu,stock_tur,stock_bat,stock_total_contifico,estado,confidence,parser_rule
MF12022/6-FJ,SET CORBATIN + FAJA BRUNO CASSINI,Set Corbatín + Faja MF12022/6,Ropa / Hombres / Fajines,,,,Bruno Cassini,,MF12022/O6-FJ,41.65,0.00,8.00,0.00,0.00,8.00,manual_review,0.65,fajin
MF12022/5-FJ,SET CORBATIN + FAJA BRUNO CASSINI,Set Corbatín + Faja MF12022/5,Ropa / Hombres / Fajines,,,,Bruno Cassini,,MF12022/O5-FJ,41.65,0.00,2.00,0.00,0.00,2.00,manual_review,0.65,fajin
MF12022/2-FJ,SET CORBATIN + FAJA BRUNO CASSINI,Set Corbatín + Faja MF12022/2,Ropa / Hombres / Fajines,,,,Bruno Cassini,,MF12022/O2-FJ,41.65,0.00,13.00,0.00,0.00,13.00,manual_review,0.65,fajin
MF3870/100-FJ,SET CORBATIN + FAJA BRUNO CASSINI,,,,,,Bruno Cassini,,MF3870/O100-FJ,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
MF3870/109-FJ,SET CORBATIN + FAJA BRUNO CASSINI,Set Corbatín + Faja MF3870/109,Ropa / Hombres / Fajines,,,,Bruno Cassini,,MF3870/O109-FJ,41.65,0.00,17.00,0.00,0.00,17.00,manual_review,0.65,fajin
MF12183/13-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12183/13,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12183/O13-CO,21.65,0.00,6.00,0.00,0.00,6.00,manual_review,0.65,bowtie
MF12183/7-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12183/7,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12183/O7-CO,21.65,0.00,2.00,0.00,0.00,2.00,manual_review,0.65,bowtie
MF12183/2-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12183/2,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12183/O2-CO,21.65,0.00,8.00,0.00,0.00,8.00,manual_review,0.65,bowtie
MF12182/16-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12182/16,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12182/O16-CO,21.65,0.00,6.00,0.00,0.00,6.00,manual_review,0.65,bowtie
MF12182/15-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12182/15,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12182/O15-CO,21.65,0.00,7.00,0.00,0.00,7.00,manual_review,0.65,bowtie
MF12182/14-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12182/14,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12182/O14-CO,21.65,0.00,5.00,0.00,0.00,5.00,manual_review,0.65,bowtie
MF12182/9-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12182/9,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12182/O9-CO,21.65,0.00,3.00,0.00,0.00,3.00,manual_review,0.65,bowtie
MF12161/8-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12161/8,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12161/O8-CO,21.65,0.00,9.00,0.00,0.00,9.00,manual_review,0.65,bowtie
MF12161/5-CO,H. CORBATIN BRUNO CASSINI MODELO,,,,,,Bruno Cassini,,MF12161/5-CO,21.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
MF12161/3-CO,H. CORBATIN BRUNO CASSINI MODELO,,,,,,Bruno Cassini,,MF12161/O3-CO,21.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
MF12150/7-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12150/7,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12150/O7-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF12150/6-CO,H. CORBATIN BRUNO CASSINI MODELO,,,,,,Bruno Cassini,,MF12150/O6-CO,21.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
MF12150/4-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12150/4,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12150/O4-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF12081/12-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12081/12,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12081/O12-CO,21.65,0.00,4.00,0.00,0.00,4.00,manual_review,0.65,bowtie
MF12081/11-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12081/11,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12081/O11-CO,21.65,0.00,1.00,0.00,0.00,1.00,manual_review,0.65,bowtie
MF12081/10-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12081/10,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12081/O10-CO,21.65,0.00,6.00,0.00,0.00,6.00,manual_review,0.65,bowtie
MF12080/12-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12080/12,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12080/O12-CO,21.65,0.00,3.00,0.00,0.00,3.00,manual_review,0.65,bowtie
MF12080/9-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12080/9,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12080/O9-CO,21.65,0.00,3.00,0.00,0.00,3.00,manual_review,0.65,bowtie
MF12080/8-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12080/8,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12080/O8-CO,21.65,0.00,1.00,0.00,0.00,1.00,manual_review,0.65,bowtie
MF12080/2-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12080/2,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12080/O2-CO,21.65,0.00,9.00,0.00,0.00,9.00,manual_review,0.65,bowtie
P1290/13-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1290/13,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1290/O13-CO,21.65,0.00,11.00,0.00,0.00,11.00,manual_review,0.65,bowtie
P1290/10-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1290/10,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1290/O10-CO,21.65,0.00,13.00,0.00,0.00,13.00,manual_review,0.65,bowtie
P1290/6-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1290/6,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1290/O6-CO,21.65,0.00,10.00,0.00,0.00,10.00,manual_review,0.65,bowtie
MF12147/12-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12147/12,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12147/O12-CO,21.65,0.00,10.00,0.00,0.00,10.00,manual_review,0.65,bowtie
MF12173/12-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12173/12,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12173/O12-CO,21.65,0.00,10.00,0.00,0.00,10.00,manual_review,0.65,bowtie
MF12173/8-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12173/8,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12173/O8-CO,21.65,0.00,1.00,0.00,0.00,1.00,manual_review,0.65,bowtie
MF12022/12-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12022/12,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12022/O12-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF12022/9-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12022/9,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12022/O9-CO,21.65,0.00,1.00,0.00,0.00,1.00,manual_review,0.65,bowtie
MF12022/6-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12022/6,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12022/O6-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF12022/5-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12022/5,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12022/O5-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF12022/2-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12022/2,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12022/O2-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF3870/13-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF3870/13,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF3870/O13-CO,21.65,0.00,12.00,0.00,0.00,12.00,manual_review,0.65,bowtie
MF3870/19-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF3870/19,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF3870/O19-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF3870/9-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF3870/9,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF3870/O9-CO,21.65,0.00,6.00,0.00,0.00,6.00,manual_review,0.65,bowtie
MF3870/3-CO,H. CORBATIN P/CABALLERO CASSINI  VINO,Corbatín MF3870/3,Ropa / Hombres / Corbatines,,,,Bruno Cassini,Vino,MF38702023CO03,21.65,0.00,45.00,0.00,0.00,45.00,manual_review,0.65,bowtie
MF3870/1-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF3870/1,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF3870/O1-CO,21.65,0.00,3.00,0.00,0.00,3.00,manual_review,0.65,bowtie
MF3870/69-CO,H. CORBATIN P/CABALLERO CASSINI ,Corbatín MF3870/69,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF38702023CO69,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF3870/115-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF3870/115,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF3870/O115-CO,21.65,0.00,15.00,0.00,0.00,15.00,manual_review,0.65,bowtie
MF3870/109-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF3870/109,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF3870/O109-CO,21.65,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,bowtie
MF12026/8-CO,H. CORBATIN BRUNO CASSINI MODELO,,,,,,Bruno Cassini,,MF12026/O8-CO,21.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
MF12026/5-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12026/5,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12026/O5-CO,21.65,0.00,1.00,0.00,0.00,1.00,manual_review,0.65,bowtie
P1288/43-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1288/43,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1288/O43-CO,21.65,0.00,3.00,0.00,0.00,3.00,manual_review,0.65,bowtie
P1288/37-CO,H. CORBATIN P/CABALLERO CASSINI  ROJO,Corbatín P1288/37,Ropa / Hombres / Corbatines,,,,Bruno Cassini,Rojo,P12882023CO037,21.65,0.00,48.00,0.00,0.00,48.00,manual_review,0.65,bowtie
P1288/35-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1288/35,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1288/O35-CO,21.65,0.00,6.00,0.00,0.00,6.00,manual_review,0.65,bowtie
P1288/15-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1288/15,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1288/O15-CO,21.65,0.00,4.00,0.00,0.00,4.00,manual_review,0.65,bowtie
P1064/24-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1064/24,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1064/O24-CO,21.65,0.00,1.00,0.00,0.00,1.00,manual_review,0.65,bowtie
P1064/22-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P1064/22,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P1064/22-CO,21.65,0.00,9.00,0.00,0.00,9.00,manual_review,0.65,bowtie
P645/42-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P645/42,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P645/O42-CO,21.65,0.00,9.00,0.00,0.00,9.00,manual_review,0.65,bowtie
P645/37-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P645/37,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P645/O37-CO,21.65,0.00,9.00,0.00,0.00,9.00,manual_review,0.65,bowtie
P645/33-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín P645/33,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,P645/O33-CO,21.65,0.00,9.00,0.00,0.00,9.00,manual_review,0.65,bowtie
MF12072/5-CO,H. CORBATIN BRUNO CASSINI MODELO,Corbatín MF12072/5,Ropa / Hombres / Corbatines,,,,Bruno Cassini,,MF12072/O5-CO,21.65,0.00,3.00,0.00,0.00,3.00,manual_review,0.65,bowtie
MF12072/2-CO,H. CORBATIN BRUNO CASSINI MODELO,,,,,,Bruno Cassini,,MF12072/O2-CO,21.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
MF12072/1-CO,H. CORBATIN BRUNO CASSINI MODELO,,,,,,Bruno Cassini,,MF12072/O1-CO,21.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
PANT-PIJAMA,PANTALON PARA PIJAMA CARVEN,PANTALON PARA PIJAMA CARVEN,Ropa / Hombres / Pantalones,,,,,,PANT-PIJAMA,11.22,0.00,0.00,0.00,0.00,0.00,manual_review,0.65,generic
WT33098Q/L,BLUSA HEART HIPS TALLA L,,,,,,,,WT33098Q/OL,46.88,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7078-AZ/XXL,BLUSA ESPRESSA AZUL TALLA XXL,,,,,,,Azul,7078-AZ/XXL,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7078-AZ/XXXL,BLUSA ESPRESSA AZUL TALLA XXXL,,,,,,,Azul,7078-AZ/OXXXL,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7078-NE/XXXL,BLUSA ESPRESSA NEGRA TALLA XXXL,,,,,,,,7078-NE/OXXXL,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7078-NE/XXL,BLUSA ESPRESSA NEGRA TALLA XXL,,,,,,,,7078-NE/OXXL,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7060-AZ/XXXL,BLUSA C/COLLAR ESPRESSA AZUL TALLA XXXL,,,,,,,Azul,7060-AZ/OXXXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7060-NE/XXL,BLUSA C/COLLAR ESPRESSA NEGRA TALLA XXL,,,,,,,,7060-NE/OXXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7060-RJ/XXXL,BLUSA C/COLLAR ESPRESSA ROJA TALLA XXXL,,,,,,,,7060-RJ/OXXXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7060-RJ/XXL,BLUSA C/COLLAR ESPRESSA ROJA TALLA XXL,,,,,,,,7060-RJ/OXXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
7060-NE/XL,BLUSA C/COLLAR ESPRESSA NEGRA TALLA XL,,,,,,,,7060-NE/OXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
UV-ST-2020,EQUIPO DE ESTERILIZACION LUZ ULTRAVIOLETA  110VA,,,,,,,,UV-ST-2020,49.02,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TX5548/S,BLUSA PASTEL TALLA S,,,,,,,,TX5548/OS,37.30,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TX5548/L,BLUSA PASTEL TALLA L,,,,,,,,TX5548/OL,37.30,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TB-5766-H/S,BLUSA STRUT & BOLT TALLA S,,,,,,,,TB-5766-H/OS,35.57,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TB-5737-H/S,BLUSA STRUT & BOLT TALLA S,,,,,,,,TB573H/OS,35.57,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA27940/S,BLUSA LULUMARI MILK AND HONEY TALLA S,,,,,,,,TA27940/OS,29.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA27940/M,BLUSA LULUMARI MILK AND HONEY TALLA M,,,,,,,,TA27940/OM,29.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA27940/L,BLUSA LULUMARI MILK AND HONEY TALLA L,,,,,,,,TA27940/OL,29.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA27929/M,BLUSA LULUMARY TALLA M ,,,,,,,,TA27929/OM,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA27929/L,BLUSA LULUMARY TALLA L,,,,,,,,TA27929/OL,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA27821/S,BLUSA LULUMARI MILK AND HONEY TALLA S,,,,,,,,TA27821/OS,29.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA20884/L,BLUSA LULUMARI TALLA L,,,,,,,,TA20884/OL,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA20884/M,BLUSA LULUMARI TALLA M,,,,,,,,TA20884/OM,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA20884/S,BLUSA LULUMARI TALLA S,,,,,,,,TA20884/OS,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA20856/M,BLUSA LULUMARI TALLA M,,,,,,,,TA20856/M,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA20856/S,BLUSA LULUMARI TALLA S,,,,,,,,TA20856/S,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
TA20697/L,BLUSA LULUMARI MILK AND HONEY TALLA L,,,,,,,,TA20697/OL,25.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T5425/L,KLQXON BLUSA TALLA L,,,,,,,,T5425/OL,37.30,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T2629-1-BL/M,BLUSA LUSH BLANCA TALLA M,,,,,,,,T2629-1-BL/OM,45.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T12628-I/M,LUSH BLUSA TALLA M,,,,,,,,T12628-I/OM,41.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T12225-1/M,BLUSA LUSH TALLA M,,,,,,,,T12225-1/OM,43.49,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T11388D-IA-AZ/L,NAZZ COUTURE BLUSA AZUL TALLA L,,,,,,,Azul,T11388D-IA-AZ/OL,39.04,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T11388D-IA-CE/L,NAZZ COUTURE BLUSA CELESTE TALLA L,,,,,,,,T11388D-IA-CE/OL,39.04,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T11388-1/L,BLUSA LUSH BLANCA TALLA L,,,,,,,,T11388-1/L,41.01,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T1029/M,ACHIVE USA BLANCA TALLA M,,,,,,,,T1029/OM,35.57,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T1028/M,BLUSA ACTIVE USA TALLA M,,,,,,,,T1028/OM,35.57,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T10020/S,BLUSA ACTIVE USA TALLA S,,,,,,,,T10020/OS,43.39,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
T-5591-DP/M,BLUSA STRUT & BOLT TALLA M,,,,,,,,T-5591-DP/OM,29.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
ST110573A/L,BLUSA NAKED ZEBRA TALLA L,,,,,,,,ST110573A/OL,25.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
ST-28164/L,BLUSA MONT EAU TALLA L,,,,,,,,ST-28164/OL,28.62,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
SP-134/S,BLUSA SP MODELS TALLA S,,,,,,,,SP-134/OS,42.52,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
SB114570/S,BLUSA NAKED ZEBRA TALLA S,,,,,,,,SB114570/OS,32.09,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
RN-59394/S,BLUSA BEACH LUNCH LOUNGE TALLA S,,,,,,,,RN-59394/OS,51.22,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
LST114028-LA/L,BLUSA LOST APRIL LADRILLO TALLA L,,,,,,,,LST114028-LA/OL,29.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
LST114028-NE/L,BLUSA LOST APRIL NEGRA TALLA L,,,,,,,,LST114028-NE/OL,29.48,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
LP7942-RJ/S,BLUSA ROJA TALLA S,,,,,,,,LP7942-RJ/OS,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
LP7942-DO/S,BLUSA DORADA TALLA S,,,,,,,,LP7942-DO/OS,39.91,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
L472179F37/M,BLUSA LILY WHITE TALLA M,,,,,,,Blanco,L472179F37/OM,36.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
L472179F37/L,BLUSA LILY WHITE TALLA L,,,,,,,Blanco,L472179F37/OL,36.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
IT9826/L,BLUSA FLYING TOMATO TALLA L,,,,,,,,IT9826/OL,47.74,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
GT1102/L,BLUSA GLAM TALLA L,,,,,,,,GT1102/OL,25.13,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
DT71222/L,BLUES BLUSA TALLA L,,,,,,,Azul,DT71222/OL,22.53,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
D71620-RY/S,BLUSA POTTERS POT RAYADA TALLA S,,,,,,,,D71620-RY/OS,42.52,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
D71620-VE/M,BLUSA POTTERS POT VERDE TALLA M,,,,,,,Verde,D71620-VE/OM,42.52,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
CT1912/L,CHROMA TALE BLUSA TALLA L,,,,,,,,CT1912/OL,39.04,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
CH6707/S,BLUSA PASTEL TALLA S,,,,,,,,CH6707/OS,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
CH6707/M,BLUSA PASTEL TALLA M,,,,,,,,CH6707/OM,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
CH6434/L,BLUSA PASTEL TALLA L,,,,,,,,CH6434/OL,36.43,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
CF-X-WT8/XL,BLUSA P/D 100% ALGODON TALLA XL,,,,,,,,CF-X-WT8/OXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
CF-X-WT5/XL,BLUSA P/D 100% ALGODON TALLA XL,,,,,,,,CF-X-WT5/OXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
CF-A-WT16/XL,BLUSA P/D 100% ALGODON TALLA XL,,,,,,,,CF-A-WT16/OXL,41.65,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
BL-2806-NEG/L,BLUSAS VARIOS MODELOS NEGRA TALLA L,,,,,,,,BL-2806-NEG/OL,23.83,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
BL-2806-RO/M,BLUSAS VARIOS MODELOS ROSA TALLA M,,,,,,,,BL-2806-RO/OM,23.83,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
AT4710/L,BLUSA LOVE ENCOUNTER  TALLA L,,,,,,,,AT4710/OL,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
AT4710/M,BLUSA LOVE ENCOUNTER TALLA M,,,,,,,,AT4710/OM,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
AT4710/S,BLUSA LOVE ENCOUNTER TALLA S,,,,,,,,AT4710/OS,38.17,0.00,0.00,0.00,0.00,0.00,excluded_zero_stock,1.00,exclude_zero_no_group_stock
AT4266/L,BLUSA LOVE ENCOUNTER,BLUSA LOVE ENCOUNTER,Ropa / Mujeres / Blusas,L,,,,,AT4266/OL,38.17,0.00,1.00,0.00,0.00,1.00,ok,0.95,generic
