External ID,Name,Product Type,Internal Reference,Barcode,Sales Price,Cost,Weight,Sales Description,Product Values
adams_zp_0907_brw_8_5,Zapato ZP-0907-BRW,Goods,ZP-0907-BRW/8.5,ZP-0907-BRW/8.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:8.5,Marca:Bruno Cassini"
adams_zp_0907_brw_7_5,Zapato ZP-0907-BRW,Goods,ZP-0907-BRW/7.5,ZP-0907-BRW/7.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:7.5,Marca:Bruno Cassini"
adams_zp_0907_brw_7,Zapato ZP-0907-BRW,Goods,ZP-0907-BRW/7,ZP-0907-BRW/7,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:7,Marca:Bruno Cassini"
adams_zp_0907_brw_6_5,Zapato ZP-0907-BRW,Goods,ZP-0907-BRW/6.5,ZP-0907-BRW/6.5,152.09,0.00,0.0,Categoría sugerida: Ropa / Hombres / Zapatos,"Talla:6.5,Marca:Bruno Cassini"
adams_sl_line,H. CORBATA P/CABALLEROS LINEAS DIAGONALES,Goods,SL-LINE,SL-LINE,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_slt,H. CORBATA P/CABALLEROS SLATE,Goods,SL-SLT,SL-SLT,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_org,H. CORBATA P/CABALLEROS ORANGE,Goods,SL-ORG,SL-ORG,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_pur,H. CORBATA P/CABALLEROS PURPLE,Goods,SL-PUR,SL-PUR,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_red,H. CORBATA P/CABALLEROS RED,Goods,SL-RED,SL-RED,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Rojo
adams_sl_par,H. CORBATA P/CABALLEROS PALO ROSA,Goods,SL-PAR,SL-PAR,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_slm,H. CORBATA P/CABALLEROS SALMON,Goods,SL-SLM,SL-SLM,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Talla:SLM
adams_sl_mok,H. CORBATA P/CABALLEROS MOKA,Goods,SL-MOK,SL-MOK,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_wine,H. CORBATA P/CABALLEROS WINE,Goods,SL-WINE,SL-WINE,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Vino
adams_sl_gld,H. CORBATA P/CABALLEROS GOLD,Goods,SL-GLD,SL-GLD,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_camel,H. CORBATA P/CABALLEROS CAMELL,Goods,SL-CAMEL,SL-CAMEL,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_bge,H. CORBATA P/CABALLEROS BEIGE,Goods,SL-BGE,SL-BGE,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,
adams_sl_gray,H. CORBATA P/CABALLEROS GREY,Goods,SL-GRAY,SL-GRAY,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Gris
adams_sl_dgrey,H. CORBATA P/CABALLEROS DARK GREY,Goods,SL-DGREY,SL-DGREY,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Gris
adams_sl_green,H. CORBATA P/CABALLEROS GREEN,Goods,SL-GREEN,,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Verde
adams_sl_skbl,H. CORBATA P/CABALLEROS SKY BLUE,Goods,SL-SKBL,SL-SKBL,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_blue,H. CORBATA P/CABALLEROS BLUE,Goods,SL-BLUE,SL-BLUE,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul
adams_sl_navy,H. CORBATA P/CABALLEROS NAVY,Goods,SL-NAVY,SL-NAVY,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Azul Marino
adams_sl_black,H. CORBATA P/CABALLEROS BLACK,Goods,SL-BLACK,SL-BLACK,21.65,0.00,0.0,Categoría sugerida: Ropa / Hombres / Corbatas,Color:Negro
adams_ve_lucero_nvy_xl,VESTIDO LUCERO NAVY,Goods,VE-LUCERO-NVY/XL,VE-LUCERO-NVY/XL,138.17,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,"Talla:XL,Color:Azul Marino"
adams_ve_lucero_nvy_l,VESTIDO LUCERO NAVY,Goods,VE-LUCERO-NVY/L,VE-LUCERO-NVY/L,138.17,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,"Talla:L,Color:Azul Marino"
adams_ve_katya_pk_l,VESTIDO KATYA PINK,Goods,VE-KATYA-PK/L,VE-KATYA-PK/L,133.83,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,Talla:L
adams_ve_katya_az_xl,VESTIDO KATYA AZUL,Goods,VE-KATYA-AZ/XL,VE-KATYA-AZ/XL,133.83,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,"Talla:XL,Color:Azul"
adams_ve_nino_bge_s,VESTIDO NINOSKA BEIGE,Goods,VE-NINO-BGE/S,VE-NINO-BGE/S,108.61,0.00,0.0,Categoría sugerida: Ropa / Niños,Talla:S
adams_ve_nino_bge_m,VESTIDO NINOSKA BEIGE,Goods,VE-NINO-BGE/M,VE-NINO-BGE/M,108.61,0.00,0.0,Categoría sugerida: Ropa / Niños,Talla:M
adams_ve_nino_bge_l,VESTIDO NINOSKA BEIGE,Goods,VE-NINO-BGE/L,VE-NINO-BGE/L,108.61,0.00,0.0,Categoría sugerida: Ropa / Niños,Talla:L
adams_ve_ariana_wh_m,VESTIDO ARIANA WHITE,Goods,VE-ARIANA-WH/M,VE-ARIANA-WH/M,138.17,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,"Talla:M,Color:Blanco"
adams_ve_ariana_wh_l,VESTIDO ARIANA WHITE,Goods,VE-ARIANA-WH/L,VE-ARIANA-WH/L,138.17,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Vestidos,"Talla:L,Color:Blanco"
adams_bl_rive_wh_xl,BLUSA RIVERA WHITE,Goods,BL-RIVE-WH-/XL,BL-RIVE-WH-/XL,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,"Talla:XL,Color:Blanco"
adams_bl_rive_wh_m,BLUSA RIVERA WHITE,Goods,BL-RIVE-WH-/M,BL-RIVE-WH-/M,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,"Talla:M,Color:Blanco"
adams_bl_rive_wh_l,BLUSA RIVERA WHITE,Goods,BL-RIVE-WH-/L,BL-RIVE-WH-/L,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,"Talla:L,Color:Blanco"
adams_bl_rive_cel_xl,BLUSA RIVERA CELESTE,Goods,BL-RIVE-CEL-/XL,BL-RIVE-CEL-/XL,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla:XL
adams_bl_rive_cel_m,BLUSA RIVERA CELESTE,Goods,BL-RIVE-CEL-/M,BL-RIVE-CEL-/M,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla:M
adams_bl_rive_cel_l,BLUSA RIVERA CELESTE,Goods,BL-RIVE-CEL-/L,BL-RIVE-CEL-/L,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla:L
adams_bl_vale_mok_s,BLUSA VALENTINE MOKA,Goods,BL-VALE-MOK-S,BL-VALE-MOK-S,69.48,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla:S
adams_bl_vale_mok_m,BLUSA VALENTINE MOKA,Goods,BL-VALE-MOK-M,BL-VALE-MOK-M,69.48,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla:M
adams_bl_vale_mok_l,BLUSA VALENTINE MOKA,Goods,BL-VALE-MOK-L,BL-VALE-MOK-L,69.48,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,Talla:L
adams_bl_butt_wh_xl,BLUSA BUTTERFLY WHITE,Goods,BL-BUTT-WH/XL,BL-BUTT-WH/XL,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,"Talla:XL,Color:Blanco"
adams_bl_butt_wh_m,BLUSA BUTTERFLY WHITE,Goods,BL-BUTT-WH/M,BL-BUTT-WH/M,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,"Talla:M,Color:Blanco"
adams_bl_butt_wh_l,BLUSA BUTTERFLY WHITE,Goods,BL-BUTT-WH/L,BL-BUTT-WH/L,55.57,0.00,0.0,Categoría sugerida: Ropa / Mujeres / Blusas,"Talla:L,Color:Blanco"
adams_car_ch_nvy,CARTERA CAROLINA HERRERA NAVY,Goods,CAR-CH-NVY,CAR-CH-NVY,62.52,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Azul Marino
adams_car_guess_bl,CARTERA GUESS BLACKL LINE,Goods,CAR-GUESS-BL,CAR-GUESS-BL,62.52,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Negro
adams_car_guess_rd,CARTERA GUESS RED,Goods,CAR-GUESS-RD,CAR-GUESS-RD,62.52,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Rojo
adams_car_tous_cab,CARTERA TOUS CABULLA,Goods,CAR-TOUS-CAB,CAR-TOUS-CAB,86.87,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_car_coach_gam,CARTERA COACH GAMUSA,Goods,CAR-COACH-GAM,CAR-COACH-GAM,70.35,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_car_coach_ca_lab,CARTERA COACH LABRADA CAFÉ,Goods,CAR-COACH-CA-LAB,CAR-COACH-CA-LAB,74.70,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_car_coach_ne_lab,CARTERA COACH LABRADA NEGRA,Goods,CAR-COACH-NE-LAB,CAR-COACH-NE-LAB,62.52,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_car_coach_cr,CARTERA COACH CREMA DE MANO,Goods,CAR-COACH-CR,CAR-COACH-CR,70.35,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_car_coach_bl,CARTERA COACH BLACK DE MANO,Goods,CAR-COACH-BL,CAR-COACH-BL,70.35,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Negro
adams_car_coach_cha,CARTERA COACH CHAROL,Goods,CAR-COACH-CHA,CAR-COACH-CHA,62.52,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_car_chanel_bge,CARTERA CHANEL BEIGE,Goods,CAR-CHANEL-BGE,CAR-CHANEL-BGE,86.87,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pt_24e510097_5_46,Pantalon PT-24E510097-5,Goods,PT-24E510097-5/46,PT-24E510097-5/46,65.13,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_pt_23e312010_4_40,Pantalon PT-23E312010-4,Goods,PT-23E312010-4/40,PT-23E312010-4/40,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:40,Marca:Bruno Cassini"
adams_14038,M. GAFAS CHANEL VARIOS MODELOS,Goods,14038,14038,14.70,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_14040,M. GAFAS CHANEL VARIOS MODELOS,Goods,14040,14040,0.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_68009,M. GAFAS SAINT LAURENT VARIOS MODELOS,Goods,68009,68009,14.70,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_rw01n,M. GAFAS DIOR VARIOS MODELOS,Goods,RW01N,RW01N,14.70,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_36231,M. GAFAS CHANEL P/DAMA VARIOS MODELOS,Goods,36231,36231,14.70,0.00,0.0,Categoría sugerida: Ropa / Mujeres,
adams_gem_givenchy_gold,GEMELOS GIVENCHY GOLD,Goods,GEM-GIVENCHY-GOLD,GEM-GIVENCHY-GOLD,130.35,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_gem_hublot_pl,GEMELOS HUBLOT PLATA,Goods,GEM-HUBLOT-PL,GEM-HUBLOT-PL,130.35,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_gem_hublot_blk,GEMELOS HUBLOT BLACK,Goods,GEM-HUBLOT-BLK,GEM-HUBLOT-BLK,130.35,0.00,0.0,Categoría sugerida: Sin Categoria,Color:Negro
adams_gem_hublot_gld,GEMELOS HUBLOT GOLD,Goods,GEM-HUBLOT-GLD,GEM-HUBLOT-GLD,130.35,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_gem_rolex_gold,GEMELOS ROLEX GOLD,Goods,GEM-ROLEX-GOLD,GEM-ROLEX-GOLD,130.35,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_gem_rolex_pl,GEMELOS ROLEX PLATA,Goods,GEM-ROLEX-PL,GEM-ROLEX-PL,130.35,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pan_sky_lila,PANUELO PARA HOMBRE BEIGE,Goods,PAN-SKY LILA,PAN-SKY LILA,10.00,0.00,0.0,Categoría sugerida: Sin Categoria,
adams_pt_24c29918_20_38,Pantalon PT-24C29918-20,Goods,PT-24C29918-20/38,PT-24C29918-20/38,47.74,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:38,Marca:Bruno Cassini"
adams_pt_23c25168_220_34,Pantalon PT-23C25168-220,Goods,PT-23C25168-220/34,PT-23C25168-220/34,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:34,Marca:Bruno Cassini"
adams_pt_24e2712_3_36,Pantalon PT-24E2712-3,Goods,PT-24E2712-3/36,PT24E27123/36,56.43,0.00,0.0,Categoría sugerida: Ropa / Hombres / Pantalones,"Talla:36,Marca:Bruno Cassini,Color:Azul"
adams_25c0905_81bc_2_52,Terno 25C0905-81BC-2,Goods,25C0905-81BC-2/52,2509058125095234,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_25c29375_56bc_2_46,Terno 25C29375-56BC-2,Goods,25C29375-56BC-2/46,2529375562594628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c29375_56bc_2_48,Terno 25C29375-56BC-2,Goods,25C29375-56BC-2/48,2529375562594830,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c29375_56bc_2_50,Terno 25C29375-56BC-2,Goods,25C29375-56BC-2/50,2529375562595032,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c29375_56bc_2_52,Terno 25C29375-56BC-2,Goods,25C29375-56BC-2/52,2529375562595234,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c29375_56bc_2_54,Terno 25C29375-56BC-2,Goods,25C29375-56BC-2/54,2529375562595436,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25b231291_1_58,Chaleco CH-25B231291-1,Goods,CH-25B231291-1/58,252312911C125958,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:58,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25b231291_1_56,Chaleco CH-25B231291-1,Goods,CH-25B231291-1/56,252312911C125956,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:56,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c0905_101_50,Chaleco CH-25C0905-101,Goods,CH-25C0905-101/50,250905101C1250950,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:50,Marca:Bruno Cassini"
adams_25c0905_81bc_2_58,Terno 25C0905-81BC-2,Goods,25C0905-81BC-2/58,2509058125095840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_25c29375_56bc_2_56,Terno 25C29375-56BC-2,Goods,25C29375-56BC-2/56,2529375562595638,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c29375_56bc_2_58,Terno 25C29375-56BC-2,Goods,25C29375-56BC-2/58,2529375562595840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c0905_101bc_2_48,Terno 25C0905-101BC-2,Goods,25C0905-101BC-2/48,25090510125094830,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_25c0905_101bc_2_50,Terno 25C0905-101BC-2,Goods,25C0905-101BC-2/50,25090510125095032,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_25c0905_101bc_2_52,Terno 25C0905-101BC-2,Goods,25C0905-101BC-2/52,25090510125095234,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini"
adams_25c0905_101bc_2_54,Terno 25C0905-101BC-2,Goods,25C0905-101BC-2/54,25090510125095436,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_25c0905_101bc_2_56,Terno 25C0905-101BC-2,Goods,25C0905-101BC-2/56,25090510125095638,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_25c0905_101bc_2_58,Terno 25C0905-101BC-2,Goods,25C0905-101BC-2/58,25090510125095840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini"
adams_ch_25c0905_101_46,Chaleco CH-25C0905-101,Goods,CH-25C0905-101/46,250905101C1250946,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:46,Marca:Bruno Cassini"
adams_ch_25c35289_93_48,Chaleco CH-25C35289-93,Goods,CH-25C35289-93/48,253528993C125948,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:48,Marca:Bruno Cassini,Color:Azul"
adams_ch_25c29375_56_58,Chaleco CH-25C29375-56,Goods,CH-25C29375-56/58,252937556C125958,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:58,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c35289_93_46,Chaleco CH-25C35289-93,Goods,CH-25C35289-93/46,253528993C125946,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:46,Marca:Bruno Cassini,Color:Azul"
adams_ch_25c29375_56_54,Chaleco CH-25C29375-56,Goods,CH-25C29375-56/54,252937556C125954,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:54,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c29375_56_52,Chaleco CH-25C29375-56,Goods,CH-25C29375-56/52,252937556C125952,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:52,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c29375_56_56,Chaleco CH-25C29375-56,Goods,CH-25C29375-56/56,252937556C125956,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:56,Marca:Bruno Cassini,Color:Azul Marino"
adams_25b231291_1bc_2_54,Terno 25B231291-1BC-2,Goods,25B231291-1BC-2/54,2523129112595436,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini,Color:Azul Marino"
adams_25b231291_1bc_2_56,Terno 25B231291-1BC-2,Goods,25B231291-1BC-2/56,2523129112595638,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25b231291_1_48,Chaleco CH-25B231291-1,Goods,CH-25B231291-1/48,252312911C125948,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:48,Marca:Bruno Cassini,Color:Azul Marino"
adams_25b231291_1bc_2_58,Terno 25B231291-1BC-2,Goods,25B231291-1BC-2/58,2523129112595840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c35289_93_56,Chaleco CH-25C35289-93,Goods,CH-25C35289-93/56,253528993C125956,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:56,Marca:Bruno Cassini,Color:Azul"
adams_ch_25c35289_93_54,Chaleco CH-25C35289-93,Goods,CH-25C35289-93/54,253528993C125954,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:54,Marca:Bruno Cassini,Color:Azul"
adams_25c0905_81bc_2_46,Terno 25C0905-81BC-2,Goods,25C0905-81BC-2/46,2509058125094628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_25c0905_81bc_2_48,Terno 25C0905-81BC-2,Goods,25C0905-81BC-2/48,2509058125094830,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini"
adams_ch_25c29375_56_50,Chaleco CH-25C29375-56,Goods,CH-25C29375-56/50,252937556C125950,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:50,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c35289_93_52,Chaleco CH-25C35289-93,Goods,CH-25C35289-93/52,253528993C125952,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:52,Marca:Bruno Cassini,Color:Azul"
adams_ch_25c35289_93_50,Chaleco CH-25C35289-93,Goods,CH-25C35289-93/50,253528993C125950,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:50,Marca:Bruno Cassini,Color:Azul"
adams_ch_25c29375_56_48,Chaleco CH-25C29375-56,Goods,CH-25C29375-56/48,252937556C125948,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:48,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c0905_101_52,Chaleco CH-25C0905-101,Goods,CH-25C0905-101/52,250905101C1250952,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:52,Marca:Bruno Cassini"
adams_ch_25c0905_101_54,Chaleco CH-25C0905-101,Goods,CH-25C0905-101/54,250905101C1250954,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:54,Marca:Bruno Cassini"
adams_25c0905_81bc_2_50,Terno 25C0905-81BC-2,Goods,25C0905-81BC-2/50,2509058125095032,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini"
adams_25b231291_1bc_2_46,Terno 25B231291-1BC-2,Goods,25B231291-1BC-2/46,2523129112594628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini,Color:Azul Marino"
adams_25b231291_1bc_2_50,Terno 25B231291-1BC-2,Goods,25B231291-1BC-2/50,2523129112595032,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:50,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c0905_101bc_2_46,Terno 25C0905-101BC-2,Goods,25C0905-101BC-2/46,25090510125094628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini"
adams_25b231291_1bc_2_52,Terno 25B231291-1BC-2,Goods,25B231291-1BC-2/52,2523129112595234,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:52,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c35289_93bc_2_58,Terno 25C35289-93BC-2,Goods,25C35289-93BC-2/58,2535289932595840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini,Color:Azul"
adams_25c0905_81bc_2_56,Terno 25C0905-81BC-2,Goods,25C0905-81BC-2/56,2509058125095638,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:56,Marca:Bruno Cassini"
adams_25c0905_81bc_2_54,Terno 25C0905-81BC-2,Goods,25C0905-81BC-2/54,2509058125095436,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:54,Marca:Bruno Cassini"
adams_ch_25c35289_93_58,Chaleco CH-25C35289-93,Goods,CH-25C35289-93/58,253528993C125958,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:58,Marca:Bruno Cassini,Color:Azul"
adams_ch_25c0905_101_58,Chaleco CH-25C0905-101,Goods,CH-25C0905-101/58,250905101C1250958,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:58,Marca:Bruno Cassini"
adams_25b231291_1bc_2_48,Terno 25B231291-1BC-2,Goods,25B231291-1BC-2/48,2523129112594830,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:48,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c0905_101_56,Chaleco CH-25C0905-101,Goods,CH-25C0905-101/56,250905101C1250956,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:56,Marca:Bruno Cassini"
adams_ch_25c29375_56_46,Chaleco CH-25C29375-56,Goods,CH-25C29375-56/46,252937556C125946,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:46,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25b231291_1_52,Chaleco CH-25B231291-1,Goods,CH-25B231291-1/52,252312911C125952,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:52,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25c0905_101_48,Chaleco CH-25C0905-101,Goods,CH-25C0905-101/48,250905101C1250948,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:48,Marca:Bruno Cassini"
adams_ch_25b231291_1_46,Chaleco CH-25B231291-1,Goods,CH-25B231291-1/46,252312911C125946,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:46,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25b231291_1_50,Chaleco CH-25B231291-1,Goods,CH-25B231291-1/50,252312911C125950,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:50,Marca:Bruno Cassini,Color:Azul Marino"
adams_ch_25b231291_1_54,Chaleco CH-25B231291-1,Goods,CH-25B231291-1/54,252312911C125954,43.39,0.00,0.0,Categoría sugerida: Sin Categoria,"Talla:54,Marca:Bruno Cassini,Color:Azul Marino"
adams_25e27112_6bc_2_58,Terno 25E27112-6BC-2,Goods,25E27112-6BC-2/58,2527112625095840,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:58,Marca:Bruno Cassini,Color:Azul Marino"
adams_25c35289_93bc_2_46,Terno 25C35289-93BC-2,Goods,25C35289-93BC-2/46,2535289932594628,260.78,0.00,0.0,Categoría sugerida: Ropa / Hombres / Ternos,"Talla:46,Marca:Bruno Cassini,Color:Azul"
